GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,LatLon,intercept,predict,img
{8EDE1A80-D24D-454F-92F9-AF0FE6F737DF},2020-05-07 00:00:00, ,Unverified, ,2020-05-07,0.7756076988984415,0.30354152879469626,0.23542914666856937,1.0,0.001641884622167808,0.4348133981638161
{C44B8069-79FB-4D97-835C-AB8050172601},2019-08-30 00:00:00,My son told me he saw a huge weird looking bee and he took a picture of it.  It’s nest was in the ground on the island of grass in the middle of the parents parking lot with trees near the little library. We didn’t think anything of it until we heard,Unverified, ,2020-05-07,0.6084387870311302,0.2786080263818235,0.16951592962889384,1.0,2.5598079431858753e-07,0.43505881720396866
{FA9E7423-0FA0-4D52-AE43-79F3A024608E},2014-04-24 00:00:00,"The Hornet landed on the vest of a surveyor, was very lethargic.",Unverified,Is the year 2014 reported accurate?,2020-05-07,0.8778834168332652,0.28128655153526927,0.24693679897102852,1.0,0.5545151739372718,0.43735144430175454
{68A98060-A0AC-48B1-8A26-329EB58B9F50},2020-04-18 00:00:00, ,Unverified, ,2020-05-07,0.7410827676958022,0.27887068306102464,0.206666257632083,1.0,0.0005304931463816133,0.43555057661954555
{5B548A4C-1D35-411A-AB8F-6B82BC184CC8},2020-05-03 00:00:00,My son took this photo.  He said it was huge but not as huge as the hornets in the news.  Don't know what this was.,Unverified,Could you try to upload your photo again?,2020-05-07,0.6103555041892328,0.3085264061768718,0.18831079019777663,1.0,2.0432685024034998e-07,0.43535961160977976
{7848E5DA-6F32-4CBA-ACBE-213D9C6C5052},2020-05-07 00:00:00,The hornet was captured in one of our light bulb containers and we didn't get it out for 2ish weeks.,Unverified, ,2020-05-07,0.5518309039612879,0.26634559264175445,0.1469777291536043,1.0,1.0155237016228458e-08,0.4374034222029649
{2FAA6ADF-AB95-4E81-9A79-ACFA9C474EDB},2020-05-07 00:00:00,So hill mall parking lot by target,Unverified, ,2020-05-07,0.4265468395920466,0.3089821812771213,0.13179537291401291,1.0,1.1289675666544695e-11,0.43603495677886167
{DD497641-B9E1-4675-8FB3-9A73E5364367},2020-05-07 00:00:00,"I saw a giant hornet flying at my back porch about a half hour ago. I ran into the house and got windex because it's all I had to defend myself and when I got back it was gone. I live at 6503 Markel Rd Deming, wa 98244",Unverified,Please try to send us a photo if you see it again.,2020-05-07,0.9008439854691441,0.32719560539043696,0.2947521931879106,1.0,0.29290286014450523,0.43354660291029545
{85F7D71C-98C7-4D8F-AC56-0E203DF223D4},2020-05-08 00:00:00, ,Unverified, ,2020-05-08,0.5995323647874966,0.3122653246564145,0.18721316853239556,1.0,1.1059234495005574e-07,0.43447139587133143
{20BCFADC-9701-40D8-BBE0-2147FF4146F4},2019-06-22 00:00:00,"We had a few of these flying around our house last year. they were HUGE! Not sure exactly when. They were flying around our Hydrangias. I remember them because I had seemn them on TV. I didn't know they ""weren't here"" yet. I will send photos if I see the",Unverified, ,2020-05-08,0.5732065308780696,0.9859139449730981,0.5651323121423416,1.0,5.051416651548056e-10,0.4429605642608866
{ED785817-5CAA-4CD9-8216-4A57A9BAC9EF},2020-05-08 00:00:00,Big.  Please confirm what this is/was. Have photo,Unverified, ,2020-05-08,0.5392786886996157,0.34045149862759333,0.18359823774570755,1.0,4.44136439991171e-09,0.4343682911207152
{D63A778B-494B-4FB5-BC14-646B3AED05A2},2020-04-27 00:00:00,"A couple weeks ago we were rebuilding out fence and I saw this bee and it was huge! Nothing I had ever seen before, I had not heard anything about this bee until now.  I am pretty darn positive it was this bee - because of the orange head.  The size and",Unverified, ,2020-05-08,0.4238715497890041,0.3125833254549346,0.1324951785987838,1.0,1.0344959753600165e-11,0.4322166514666117
{3246BF6F-80D7-4270-9AD2-101B745DE185},2020-05-08 00:00:00,Spotted what might be a Murder Hornet at Sauvie Island,Unverified, ,2020-05-08,0.053677155539423586,0.24270727284233767,0.013027836034907477,1.0,2.8920864364092297e-22,0.4408544268070878
{8A7D2056-C928-4AEC-858C-FAD73A1BD39C},2020-05-08 00:00:00,"we had what we thought was a bumble bee land on our screen door.  Upon closer inspection it was 2 hornets mating, VERY large hornets.  Unable to photograph or capture.",Unverified, ,2020-05-08,0.9069392581362391,0.3468214114287019,0.31454595358691023,1.0,0.16498898091047895,0.4354018155412368
{93F9CB54-2FC0-47A2-927D-C5050240FE0B},2020-05-05 00:00:00,"Driving with an open window, the wasp flew into the vehicle. I noticed it resembled the photos I had just seen and was not any wasp I had seen in Kitsap County before. I’ve lived here since 1973.  I was about to kill it before it flew out the window.",Unverified, ,2020-05-08,0.5818759325345464,0.2652845482083731,0.15436269387575294,1.0,6.092796858093526e-08,0.4341728725031809
{24CB70D8-0CF5-4878-8C75-CBACE68F7FF7},2019-08-13 00:00:00,I am pretty certain this is what I saw last summer.  My date is not exact.  I remember because I spent quite a long time searching online to figure out what kind of bee it was with no success.  When I saw the news article about it today I recognized it r,Unverified, ,2020-05-08,0.30917173582881174,0.11499349022935172,0.03555273698322217,1.0,4.6447624782518306e-17,0.43419857132783274
{3BB61E0D-ACAE-42C9-A30E-1E6D4283A991},2020-04-02 00:00:00,Had not read about the hornet. I found an extremely large “wasp” with very different red markings on my front window...inside. I captured it and released outside. Few days later I read about the hornet and saw pictures. It’s very possible that was,Unverified,"Thanks for reporting this. It's also very likely you had a pacific sawfly, Cimbex pacifica. They are one of our largest insects, and are distinctly more red than the AGH.",2020-05-08,0.7016276481311945,0.19589317985953017,0.13744407106978324,1.0,0.00040813986116848864,0.4378639069676545
{E4E59D21-0BE2-4F69-8D2E-919E3EA0C009},2020-05-08 00:00:00,"Very aggressive, came out of nowhere for no reason and began to attack, so we got our pool noodle out and smack it down to the ground and began to observe the critter. Definitely assign hornet we thought.",Unverified, ,2020-05-08,0.07819143683054444,0.2447671158525609,0.01913869247738007,1.0,1.5381954340695422e-21,0.4367317593429083
{9C1823C4-BD73-498D-AEA6-D98455BB5E18},2020-05-05 00:00:00,my neighbor said he saw one this week. I have been keeping a look out for them since i read one article to no avail. But being that i am deathly allergic to normal bees these kinda terrify me. we live  just off I5 on  HWY 530 Arlington Wa. the area is ca,Unverified, ,2020-05-08,0.7134728053575202,0.3208617639329783,0.22892614284522442,1.0,3.64506433225062e-05,0.43510697686615346
{6188DC49-0C85-4E7A-A4F6-6C3311D0CB6C},2020-05-07 00:00:00, ,Unverified, ,2020-05-08,0.18405048965570744,0.7229216850760705,0.1330540901209799,1.0,2.1678964326154937e-08,0.4414578577856037
{EF552C95-5EAA-461F-BDA9-348171BE601D},2020-04-17 00:00:00,Flying insect about 2” long,Unverified, ,2020-05-08,0.9093844671440888,0.32711643074445235,0.29747460106662005,1.0,0.39080125473979277,0.4374127911686858
{F1831FC0-C962-459C-9F98-F99628D8A136},2020-05-05 00:00:00,"I noticed the large insect as it flew into my open front porch enclosure. I recognized that it wasn't a large bumble bee, an it wasn't a large wasp.  I've seen the large black hornets that live in the tall evergreen trees on the Key Peninsula, but this i",Unverified, ,2020-05-08,0.5316377108295465,0.2680057859997829,0.1424819825579979,1.0,3.061423464387831e-09,0.43266506432507423
{120BA2FE-6321-4B5A-9B88-160EB42F7B35},2020-05-08 00:00:00,"Largest hornet like insect I’ve seen, about 1.5 inches easily. Thought it was worth sending in just in case.",Unverified, ,2020-05-08,0.5858887337815736,0.30565033507282885,0.1790770877957334,1.0,5.660635092607022e-08,0.4359569548058961
{F6ED83A4-919F-49EA-9097-705D3C33AAE0},2020-05-30 00:00:00,"In Kennewick WA, 1402 14th street. While on the driveway working on a car this rather large bee flew over me and landed. It was easily over an inch in length. It's head was facing away from me, but I noticed two distinct and unique things. 1. The abdomen",Unverified, ,2020-05-08,0.19227494388110705,0.7096081037333692,0.13643985832291236,1.0,1.0875814425020951e-08,0.439650512663681
{978EC5AF-D5DC-4BE5-9D79-E9A0C194059C},2020-05-08 00:00:00,"Seens several times in Conway, Wa.",Unverified, ,2020-05-08,0.7542731769033054,0.30208174625932027,0.2278521584355157,1.0,0.0005430366863613033,0.4355130712746937
{75CE07A1-9DEE-433C-AF2B-245690C9C2E8},2020-05-08 00:00:00,"Seens several times in Conway, Wa.",Unverified, ,2020-05-08,0.7542731769033054,0.30208174625932027,0.2278521584355157,1.0,0.0005430366863613033,0.43360399398511795
{B11A3D88-DE37-4D15-A008-04D1009F90AE},2020-05-07 00:00:00,Saw what looks like a giant Asian Hornet flying around my husband's truck in our driveway. I saw what I think was one a while ago in my house but it flew away before I could get a good look.,Unverified, ,2020-05-08,0.6865984609676752,0.32780204671668633,0.2250683807777308,1.0,7.811265188423594e-06,0.44220196504430753
{3D6F4170-F9A6-4008-9643-26442003B95D},2020-05-06 00:00:00,"It’s seem to tuck its tail while it was flying, but was much bigger and longer when it wasn’t flying",Unverified, ,2020-05-08,0.8639912878919319,0.28567905150857426,0.24682421163663862,1.0,0.3133680643632535,0.4395357767433852
{C011F557-1F8D-41C7-8865-E49FE2018A3A},2020-05-08 00:00:00,"We have been killing these at my cabin in eastern washington for the last 2 years, I sent a sample to some office in ORe. 2 years ago and never heard back",Unverified,Please send us a photo if you can attain it safely!,2020-05-08,0.5424667223629469,0.6780555748717363,0.3678225852805945,1.0,3.0687430497082944e-09,0.44257717454107326
{C1D6E2FA-8EB7-4D44-BF1C-71FF1186CD14},2019-08-02 00:00:00,I live on the Lummi Nation Reservation and saw this hornet 2 times. I later learned about the invasion. We also had a huge hornet nest high up in a cotton wood tree that looked like a hornet nest. It would be wise for you all to get a trap out here. I li,Unverified, ,2020-05-08,0.8640521445291756,0.26597797746803875,0.22981884182879161,1.0,0.5379424122843792,0.43871529579339197
{3536FDA1-19E4-4D33-A54A-5A6E33E75EC1},2020-05-08 00:00:00,"I cleared my lot line yesterday and an Asian Hornet was hovering in the corner of my covered area on my back porch. I do not have a photo, but there as no denying it!",Unverified, ,2020-05-08,0.900857598138001,0.3271544554099574,0.29471957692076,1.0,0.2934944934484071,0.4380519514085036
{AA19FA96-ED6D-472D-80E0-C83E9BD70F2C},2020-04-30 00:00:00,"This is my ring video.  I have another video also from 4-6-2020, but it is not as sharp.  I have an acre with woods and have had bee (or hornet) hives underground  before In previous years, but nothing this big!",Unverified,Could you attempt to upload a photo again?,2020-05-08,0.5515167449172694,0.34868149472355336,0.19230368298282222,1.0,7.88592345211006e-09,0.4361189732927488
{C1B471F5-E378-4D3B-BA20-C1B05D9111A1},2020-04-29 00:00:00,"Hornet looking like huge bumblebee, he was yellow and black. Hovered on my deck as I looked on through the glass doors. I also have a known bees nest on the deck I have yet to destroy. No photo.",Unverified, ,2020-05-08,0.6516288492490356,0.315438040239991,0.20554852717095634,1.0,1.6431668547883154e-06,0.4308384426715405
{07E3E554-466E-489A-951B-17082736EF75},2020-05-08 00:00:00,I work for the Stillaguamish Tribe of Indians and we operate a rotary screw trap on the mainstem Stillaguamish river (RM 6) to monitor outmigrating salmon populations. Today my crew found a suspected asian hornet in the trap.  It was cold due to being in,Unverified,Could you please attempt to upload your photo again?,2020-05-08,0.7181536950388496,0.3123193665611609,0.22429330712809062,1.0,5.824141879113985e-05,0.4366586426548585
{79E73976-2BF7-44B0-A7DE-0454F6A71551},2020-05-08 00:00:00,Found this afternoon in poulsbo wa,Unverified,Please attempt to upload your photo again.,2020-05-08,0.5983461941913952,0.2606247035834061,0.15594379950139153,1.0,1.6978556492064203e-07,0.4340165883339664
{F291CF08-E961-4676-86F1-B7415460DD4D},2020-05-08 00:00:00,"Between 1-2 inches long. Heard loud buzzing and saw it flying around an open door of our house, about 5 feet from me, for approx 5 seconds. It had a slightly darker complexion than a yellow jacket but similar pattern. Have not seen this before around the",Unverified, ,2020-05-08,0.43394919538450544,0.22631134960736826,0.09820762806849896,1.0,5.308784923312079e-12,0.4363155084473816
{91FC13D0-CD51-42D7-8119-A679CB2815CB},2020-04-27 00:00:00,"I saw a very large wasp-like insect in my back yard that backs onto a City owned watershed forest. The insect was much bigger than the wasps I am used to seeing here and was very aggressive, it chased me into my home. At the time, I just figured it was a",Unverified, ,2020-05-08,0.8691707749345393,0.2928430547557765,0.254530624836276,1.0,0.3024563047167775,0.43695280649007795
{7BC2BEAD-5CF2-4072-9714-78AF1451B3A9},2020-05-08 00:00:00,I know this is a horrible picture. Automatically taken by our wildlife camera.,Unverified,Please attempt to upload your photo again.,2020-05-08,0.7554270507752554,0.45834267672288664,0.34624445652120656,1.0,3.964943696420326e-06,0.4338488912549391
{150D6E49-251B-4A72-80B2-F6DAE5E684DA},2020-05-06 00:00:00,"May have seen queen or hornet on orcas island. It flew past me over 75+ feet away so no clear identification. It was bigger then any insect I have seen here before, it appeared to be a giant black insect, and I could clearly see two long rear legs hangin",Unverified, ,2020-05-08,0.8233985762749864,0.23069434341429468,0.189953393922023,1.0,0.31058449039660124,0.43932817835863774
{841B6548-38EE-4AA9-94E9-B86382064E5A},2020-05-08 00:00:00,It flew into our house through an open window. About an inch long and visually identified to Asian Giant Hornet photos found online.,Unverified, ,2020-05-08,0.5777585005778726,0.2995712067856828,0.1730798112487999,1.0,3.8048963095069996e-08,0.4336132640292541
{6DA1BA80-4996-4156-B375-BE41190A6AAB},2020-05-08 00:00:00, ,Unverified, ,2020-05-08,0.5266931090534944,0.27356754443741893,0.14408614051587418,1.0,2.2939508992566465e-09,0.43820824528290847
{7C7EE1A3-8D97-487D-9D6B-FCBB661B673A},2020-05-08 00:00:00, ,Unverified, ,2020-05-08,0.8090655036287117,0.8803587757411995,0.7122679162690095,1.0,1.2584600081815078e-12,0.43766070492309694
{F90FD7B6-06BD-444C-87FC-9974440BB0D6},2020-04-28 00:00:00,I was walking my dog (the week before I heard about hornet on the News) and notice a large hornet on a rhodendren bush I had never seen one that size and the color orange I had never seen before.  This was in Bridges on Cougar mountain. After seeing on n,Unverified, ,2020-05-08,0.5377239083840702,0.33749625287756574,0.18147980416230317,1.0,4.127412106835091e-09,0.43989347660006284
{AB838B92-4BC2-47CE-9033-D6D2A8120D9E},2020-05-08 00:00:00,"I didn’t see the murder hornet. However, I just found a honey bee with its head ripped off on my front stairs. I have never seen this before at our home and wasn’t sure if it is related to the murder hornet issue.",Unverified, ,2020-05-08,0.5811782165268482,0.29982552929162104,0.1742520663829226,1.0,4.578505972210768e-08,0.4393037664831805
{655F14D4-08D5-474B-BB19-A77EBF47692C},2020-05-08 00:00:00,"My wife found this in the garden.  It is alive and appears to have a stinger which it moves around as if seeking to sting.  It appears to be coming out of the larval stage and has no thorax or head or wings, just the abdomen like section with stinger.  W",Unverified,Could you please attempt to upload your photos again?,2020-05-08,0.7964364168252587,0.2604946123476497,0.20746739566044692,1.0,0.025095088950497047,0.43970426049237066
{8D27F6A9-5BFE-42E1-B0A5-4DCE96FF76B1},2020-05-08 00:00:00,"We didn’t get a picture, but a large insect landed on my leg and my first thought was that it was an Asian Giant Hornet. I know this is likely not helpful, but felt like i should note it just in case.",Unverified, ,2020-05-08,0.464745856810738,0.28553385458377833,0.13270067589701073,1.0,6.920835080275209e-11,0.4382638177819308
{372B381D-2478-4B7C-AC00-02878635F849},2020-05-08 00:00:00,It came in through my window and I trapped it between the glass & the screen. I’m not sure where it came from.,Unverified,Could you attempt to send us a photo?,2020-05-08,0.8679832697630594,0.28858168778988674,0.25048407696160824,1.0,0.332375890940538,0.4327284054402993
{8B404C22-17EA-48D7-B5EB-69B4FE03DDD2},2020-05-08 00:00:00, ,Unverified, ,2020-05-08,0.5382254418111804,0.34292179967095504,0.18456923713458487,1.0,4.208827860279147e-09,0.431208503835852
{BE25A743-8429-4354-87A4-BF4649CFA737},2020-05-08 00:00:00,"Flew inside, killed it.",Unverified,Can you send us a photo?,2020-05-08,0.5792788488486615,0.2967161013362539,0.171881361616928,1.0,4.2155750431722506e-08,0.43749364395194645
{BF8A9204-34E2-4A90-BA5F-343F6E9748FF},2020-05-08 00:00:00,"Tried to report once before, I think the photo didn't upload.  Trying again.",Unverified,Please try again.,2020-05-08,0.5792788488486615,0.2967161013362539,0.171881361616928,1.0,4.2155750431722506e-08,0.43775837205967777
{0DAA9635-5897-47AD-8D85-2673885F0C11},2020-05-08 00:00:00,Inside sprinkler control outside of house,Unverified, ,2020-05-08,0.5693207812070441,0.9741183551571472,0.5545858229461879,1.0,6.36392732082153e-10,0.43780099543793566
{E8A7A23A-BF6D-4BB8-90F8-A3707FFD8972},2020-05-06 00:00:00,"On Friday afternoon May 8th, I was contacted in person By Customs and Border Protection Officer Donavan Fuller who reported seeing what he believed to be Asian Giant Hornet (AGH) on the afternoon of May 6th.  Officer Fuller and CBP Officer Charles Davids",Unverified, ,2020-05-08,0.9298395039650243,0.24877337898376553,0.23131931531396754,1.0,0.9935552341659638,0.4379127491769367
{AF50BCE8-F298-438B-9A7A-A1A1DA2800AE},2020-05-08 00:00:00,It was in the underground sprinkler controls boxes.,Unverified, ,2020-05-08,0.5693215819522709,0.9740941339661034,0.5545728133200093,1.0,6.364545688331804e-10,0.43815008370080494
{4EC2E988-E318-4F05-87CF-B237064B14EB},2020-04-30 00:00:00,Quite sure it was an Asian Killer Hornet on deck railing. It took off before I could get a pic unfortunately.,Unverified, ,2020-05-08,0.6698348596427075,0.2565547621596215,0.17184932310185827,1.0,1.3602244635003276e-05,0.4366221556991539
{25EC0B93-772C-4417-9BBC-C1B6DA4A414F},2020-04-25 00:00:00,i found it on a table on my patio that i am temporarly useing. it was unable to fly and was acting lick yellow jackets do when disturbed early in the year. it was larger than a bald headed hornet and had orange coloring . I was unaware of this hornet at,Unverified, ,2020-05-09,0.5244584960403146,0.3258591425750445,0.17089959583589429,1.0,2.1225813440693126e-09,0.43557497217668223
{32FC433E-A630-404C-B156-A5D97EE53048},2020-05-09 00:00:00, ,Unverified, ,2020-05-09,0.6485761415290506,0.3342444928694616,0.2167830035126097,1.0,1.0234799126632662e-06,0.4424274219115617
{3D97022E-5F57-43BE-909B-A85326FB8E52},2011-08-20 00:00:00,I was stopped in my car as I waited for the road to clear so I could head home. I looked left to double check it was safe to go. I saw a large insect that was reddish orange. I didn’t get a really close look because I was in my car and it darted away q,Unverified, ,2020-05-09,0.8853645125730353,0.2698209428918996,0.2388898875854835,1.0,0.7729519410846661,0.4392505712201729
{A4B76680-7ED0-472F-8B9A-E83F3045D2AF},2020-05-09 00:00:00,"Trapped it between the glass and screen of the door, but it found a crack before I could take a photo after felt like I had positively identified it.",Unverified, ,2020-05-09,0.7133348102634188,0.33050349084660136,0.23575964493445795,1.0,2.819633906327967e-05,0.43579858704480295
{D74B6DE0-E61B-4C3B-80A7-B7E5877B9FD3},2020-05-09 00:00:00,We found this hornet dead on our deck...I believe our dog got it...not sure if it is a Murder hornet or not,Unverified, ,2020-05-09,0.6340460855569593,0.3263927901067097,0.2069480709211735,1.0,5.574151276323535e-07,0.43953961094013083
{43FD9753-0FDF-4E96-9103-AFF69F09C571},2020-05-09 00:00:00,"Updating my report from earlier today. We just saw the insect again, and snapped a picture this time. Fairly certain it is actually an Elm Sawfly.",Unverified,"Ok, thank you for the follow up.",2020-05-09,0.464742119999681,0.28550064811219106,0.1326841764649426,1.0,6.917184501905936e-11,0.44384223699136954
{B36BD03C-B8C5-409F-85CC-34EAED9845ED},12/30/1899,caught this several times on my drive way camera. It was buzzing around for an hour or so not very clear but looks like some kinda big bee,Unverified, ,2020-05-09,0.908825013145569,0.2651502898859852,0.24097521569118194,1.0,0.945706588761651,0.44074929255686707
{0D8A737F-7F89-493B-8F0A-15D461DE4C9A},2020-05-09 00:00:00,"On May 8, 202o I observed an Asian Giant hornet fly around my back yard and land on my fence. Initially, I presumed it to be a regular bee, however it's unusually large size caught my attention. Upon further inspection I noted the large black and yellow",Unverified, ,2020-05-09,0.5837678265906154,0.26549628829780236,0.15498819118748353,1.0,6.808420422694997e-08,0.4346577926807971
{C3E58D2F-36A5-42D9-8A59-D07BA088AF1B},2020-05-09 00:00:00,"I didn’t take a picture because I ran away, but I am 99% sure that the pictures I’ve seen of the Asian giant hornets (and nothing else) match up with what I saw.",Unverified, ,2020-05-09,0.5251265844746187,0.5648743766624387,0.29663055207397565,1.0,2.731951507466117e-09,0.4374698180486746
{30E27ED6-8553-4B6F-B8A4-D512ECDE1CD0},2020-05-04 00:00:00,I was sitting down eating some fruit when I heard a loud buzzing noise. I turned near the sound and there was one. It wasn't as long as some of the pictures but certainly was one.  It took off and haven't seen any more.,Unverified, ,2020-05-09,0.9186752470966308,0.2620971176001297,0.24078213427461387,1.0,0.9737239872793563,0.43559077653590994
{C20E4839-6390-4CF8-B9F4-3FF53CE1EAA6},2020-05-09 00:00:00,Saw this outside my house and wanted to report because it looks like the Asian hornet.,Unverified, ,2020-05-09,0.9195662096190867,0.28929517115396647,0.2660260639991579,1.0,0.8968564890208837,0.43450657478768734
{F6C96A97-2E34-454F-8F7E-866168411D4A},2020-05-09 00:00:00,Flying around porch light at night.,Unverified, ,2020-05-09,0.4006323218141688,0.24477414781124937,0.09806443515770538,1.0,8.56631779352351e-13,0.4395807116397649
{76B3865A-16DD-49C1-9678-B913A5F439F2},2020-04-22 00:00:00,I saw one in my front yard and again the following day in my backyard. I tried to capture/kill it but failed. I haven't seen one since.,Unverified, ,2020-05-09,0.8521864348420269,0.2813339521456941,0.23974897767905648,1.0,0.2219298725646101,0.43557012145832286
{EEB52643-EC6E-4C95-A992-00B8A61D5DB7},2020-05-09 00:00:00,"It continues to return to our kitchen window. Huge, at least an inch long. Haven’t seen the backside but protruding mandible looks like Asian hornet.",Unverified, ,2020-05-09,0.42534118419542416,0.2250317935687774,0.09571528955816401,1.0,2.9736035599037452e-12,0.4379057094286391
{9176BE06-376F-4871-AA10-F128CCEEA9F0},2020-05-09 00:00:00,Began seeing these yesterday. Unsure if they were this kind. But they are BIG and orange. Near house/ wooded areas,Unverified, ,2020-05-09,0.9257767895988531,0.2085439339850116,0.19306513369495917,1.0,0.9991294669568204,0.43580639707304847
{9185418C-2E70-44B1-ACBB-23C7E1660EE7},2020-05-09 00:00:00,"Found on my lawn.  Never seen before.  close to 2"".  However the face doesn't seem to match the pics I've seen.  I have the speciman preserved in Alcohol.",Unverified, ,2020-05-09,0.6022346130131779,0.2717423604930998,0.16365265531084944,1.0,1.9183957243475553e-07,0.43791102479870636
{C61FBDEB-3C84-4F7C-8CCF-29D4DEED3E01},2020-05-08 00:00:00,"I was leaving a friends house and my drivers side window was open. I stopped at stop sign and noticed a large insect buzzing against my windshield. It was very large >1"" hornet with distinctive yellow collared face of Asian Hornet. I quickly rolled up my",Unverified, ,2020-05-09,0.8714867970457838,0.2915000808675231,0.25403847181382466,1.0,0.3448358895002435,0.43375119279581625
{96A15FDA-01F1-4394-8569-B725D331FF46},2020-05-09 00:00:00,There appears to be an asian hornet in our house.,Unverified, ,2020-05-09,0.5533016060280096,0.3151260296285061,0.17435973829468257,1.0,9.527039454276726e-09,0.4340801530595626
{05AD5D8D-B2C6-4462-81B5-906BF3E3E00D},2020-05-09 00:00:00,"Kinda yellow, so think it may be a bald-faced hornet, but wanted to be sure.",Unverified, ,2020-05-09,0.5516723564063635,0.2970958271054896,0.163899555017783,1.0,9.21106364008193e-09,0.4354307064263143
{A2BAA525-8B37-4B26-AF7B-649C1CD85569},2020-05-09 00:00:00,We saw what we think was the asian giant hornet on a tree by a dock at lake sawyer in black diamond. I have more pictures but it was hard to safely get a good quality picture from different angles.,Unverified, ,2020-05-09,0.48383081854846255,0.3419000821176476,0.165421796592768,1.0,2.9924824834958524e-10,0.43640054060214684
{402CDD28-75BB-4531-A7F8-F4D5ACCC736B},2020-05-09 00:00:00,The hornet was found in our daughters’ play area- a ravine. He was hovering on the ground. My daughter was suspicious that the pest had a wing injury because it was not flying- the children almost stepped on it when the realized its presence. My husban,Unverified, ,2020-05-09,0.5083707236868457,0.289927396328744,0.1473906002882865,1.0,8.312009082492412e-10,0.4389831983061583
{5B87BBF7-6A08-4DE1-83D3-D461BF5CA2C5},2020-05-08 00:00:00,Large yellow and orange bees. One chased me in the backyard.,Unverified, ,2020-05-09,0.546772596363016,0.3454520025846322,0.18888368837200267,1.0,6.334491939005244e-09,0.43599254883672117
{0CCAA991-C1F4-4E21-93B0-B421B931210F},2020-05-08 00:00:00,Large orange bee/hornet in backyard.  One chased me out of the yard.,Unverified, ,2020-05-09,0.5467149427066794,0.34545695100000867,0.1888664771735939,1.0,6.316877331192347e-09,0.4414414285685464
{E4F73227-E1F9-4D6D-9E3E-7BE636EC426D},2020-05-08 00:00:00,Orange aggressive bee/hornet,Unverified, ,2020-05-09,0.546772596363016,0.3454520025846322,0.18888368837200267,1.0,6.334491939005244e-09,0.43925778982801433
{51822521-561C-4ADD-A419-186195205DCD},2020-05-09 00:00:00,Flew in open patio door. Poor camera on phone unable to take picture. Left screen door open went to get wasp/hornet spray. When I came back have not seen; could have flown out open deck door.,Unverified, ,2020-05-09,0.5151658476822422,0.3095537232528365,0.1594715062427417,1.0,1.273244129283154e-09,0.4348724280002912
{8F665D24-255E-49F2-B0FB-51D25799BD38},2020-05-09 00:00:00, ,Unverified, ,2020-05-09,0.624367477999525,0.3565838536331634,0.22263936138829,1.0,2.286517650543857e-07,0.43378455098296215
{B44841EC-7D3A-4891-AAFF-9F5E2A895B89},2020-05-04 00:00:00,Saw Asian hornet struggling in a container of water. I rescued it not realizing it was an Asian Hornet.,Unverified, ,2020-05-09,0.5355119831523205,0.31013320873744016,0.16608004965237916,1.0,3.759160881175983e-09,0.435895013017518
{0961886F-A56F-48FE-BCD3-8F87F30C1CE6},2020-05-09 00:00:00, ,Unverified, ,2020-05-09,0.563987284165798,0.3355205329287073,0.18922931414832284,1.0,1.518284632499344e-08,0.4397027737757394
{D6235473-DE0A-446B-8D3D-600EF20BE861},2020-05-08 00:00:00,On the path,Unverified, ,2020-05-09,0.6092747650480048,0.4044639394647306,0.24642967168776417,1.0,6.667671522723062e-08,0.4390380372585154
{44E31EA2-8F3A-4D21-A0F8-6E9E803FA8D2},2020-05-09 00:00:00,One Asian Giant Hornet entered through an open window on the NW side of the house on the 2nd floor. The hornet was stuck between the blinds and the window. It was much more aggressive than the nice Paper Wasps that hang out in our yard (but the Asian Gia,Unverified, ,2020-05-10,0.5488849622715548,0.33947522836285565,0.18633284791207347,1.0,7.1164382789823446e-09,0.43709811584301916
{67602103-F3F0-4C65-943D-A65E3D9D9962},2020-05-10 00:00:00,"Spotted one in caught in mesh over a garden bed. It got away before I could get a photo, but it had an orange head and was about an inch long.",Unverified, ,2020-05-10,0.5328508398482849,0.3432442279990185,0.18289797516235318,1.0,3.2433144683649554e-09,0.43516325208205886
{A59DFDDB-8292-4D19-A560-23AEE0396FB8},2020-05-10 00:00:00,"A large hornet is building a nest on an outsider light.  It's the biggest hornet I've ever seen, definitely more than one inch.",Unverified,Asian Giant Hornets make their nests in the ground.,2020-05-10,0.4205834229723139,0.25815778829793273,0.1085768862693065,1.0,3.679490276261487e-12,0.4335484179348091
{4BE4BFF8-BAEF-4164-ACA3-0842EFAB0F46},2020-05-10 00:00:00,Costco parking lot in sequim,Unverified, ,2020-05-10,0.6841972929473034,0.20039311253503797,0.1371084251217573,1.0,0.00011040252414742165,0.4382031701777187
{C3CF6472-BD49-4285-B013-49483E0587BC},2020-05-10 00:00:00,I saw this about an inch and a half long laying on its back on the sidewalk behind my house. Looks exactly like the pictures online. I thought it was a beetle. These pictures are taken right after I smushed it. Feel free to call or email me also 206-681-,Unverified, ,2020-05-10,0.43303074060926067,0.3051274959221129,0.1321295855394017,1.0,1.5111374854280282e-11,0.4378339127403106
{8C158665-E406-4213-B86B-D89BBB5C1EA7},2020-05-10 00:00:00,Near a beehive,Unverified, ,2020-05-10,0.4057397417863559,0.22979933133885913,0.09323872136010596,1.0,9.01143633784412e-13,0.43672246198386455
