GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,img,class,label,LatLon,intercept,predict,imgtrans
{84EC20AC-2EBA-435E-A8B8-95451E62156A},2020-06-24 00:00:00,"We found this husk just outside our garage door.  The bottom of the abdomen and all of the insides are gone, almost as if it molted.",Negative ID,"That is a dried up native elm sawfly. Note the clubbed antennae. Harmless, and important for our ecosystems.",2020-06-25,0.5612481416199521,0.939907328130246,0.4376996038689058,0,0,0.5275212412080751,1.0,1.0276174298199287e-09,0.4158703660680754
{0EBA2096-5B9F-433C-A914-0EA6D8DB124A},2020-06-24 00:00:00,An employee found this at the transfer station and was concerned it may be a AGH.,Negative ID,That was a female sawfly. Please don't kill them.,2020-06-25,0.5033832062798774,0.2896297809550308,0.4317905571606253,0,0,0.14579476777128197,1.0,6.278286964403243e-10,0.04805802324220775
{B2BBCD36-E93C-44F8-ACD4-5425907598B1},2020-06-24 00:00:00, ,Negative ID,That was a ten lined June bug. Please don't kill them.,2020-06-25,0.5138354623871267,0.253815785707037,0.4314158399777204,0,0,0.13041955160992724,1.0,1.0306543920014258e-09,0.024733515627766895
{65B21253-29FE-4CA5-83B7-7FF593D50EA0},2020-06-25 00:00:00,"Very large, appears to be dead or dying... looked like a leg was slowly moving so I didn’t want to flip it over. Found right outside my front door.",Negative ID,That's a June bug beetle.,2020-06-25,0.546507969940742,0.3056744279249149,0.437827397719073,0,0,0.1670535110680429,1.0,6.807819815827233e-09,0.4238249749498886
{A50CB52C-5828-4019-A6E0-310B20FB348E},2020-06-25 00:00:00,We have been seeing this bee for sometime now,Negative ID,That is a bald faced hornet. ,2020-06-25,0.8514456256782241,0.2334046827790619,0.4407352869320839,1,0,0.1987313961650458,1.0,0.7082686388642346,0.6048283748074037
{07B4F276-4757-4E3B-B5F4-3DCA24445B69},2020-06-24 00:00:00,I found it on the beach didn’t think about keeping it .,Negative ID,That looks like the markings of a Cicada killer. ,2020-06-25,0.6282540280810924,0.8188573332049499,0.4315306102466493,0,0,0.5144504180097511,1.0,4.701485955980468e-10,0.03187746347342296
{07848B4E-5501-4B83-993A-687FE7BC1F7C},2020-06-23 00:00:00,Attached photos of the insect are of it alive. We killed it and have kept it in a container if further inspection is needed.,Negative ID,That is a gorgeous sawfly! Harmless to humans and great for our ecosystems.,2020-06-26,0.6063959066985437,1.0,0.4320860460194538,0,0,0.6063959066985437,1.0,1.0395353252284144e-10,0.06645091380649074
{449A06FD-477E-47B6-82A9-4CDD4887F2D2},2020-06-26 00:00:00,Not sure if this is what you are looking for as I stepped on it coming out of the house this am.,Negative ID,That's a ten lined June bug beetle.,2020-06-26,0.4966074325348003,0.2838685626101129,0.4350109239098064,0,0,0.14097123805515238,1.0,4.1726527789195137e-10,0.24851178461034293
{F0B11E4E-EA9E-451F-A847-DC7E2564FCE9},2020-06-26 00:00:00,Ring in photo is a woman’s wedding ring; bug was smashed when I found it,Negative ID,That's a ten lined June bug beetle.,2020-06-26,0.5153199493017905,0.2927578794510991,0.4355803488862439,0,0,0.15086397559644008,1.0,1.2348693335871953e-09,0.28395600175514174
{95659700-6837-4A68-BB2A-6AA7E3176DDB},2020-06-26 00:00:00, ,Negative ID,That looks like a Boreal Carrion beetle!,2020-06-26,0.3964599938659599,0.249467546628707,0.4387631854406929,0,0,0.09890390200617324,1.0,7.225109059442383e-13,0.4820736724588098
{FF7C3F8B-F11E-4428-9A35-8CB396850425},2020-06-26 00:00:00,We found what we believe could be a murder hornet at our house. We have him in alum hill baggie.,Negative ID,That is a beautiful Tenthredinae sawfly. Please don't kill them. ,2020-06-26,0.5536604082215839,0.919978321913088,0.4382963041336239,0,0,0.509355573265408,1.0,1.4439708456894983e-09,0.4530123507511957
{BF845304-DDD4-45B8-86C2-77AE812C8AF5},2020-06-26 00:00:00,"There is a huge wasp/hornet nest (@ 1 ft. x 1 1/2 - 2 ft. thick), located in a Cedar tree just on the north side of our fence (on the Home Depot property). It's about 65-75 ft. above ground, and you can actually see the wasps/hornets from the house w/nak",Negative ID,That is unlikely to be an Asian giant hornet nest. They nest in the ground. It could be a yellow jacket or bald faced hornet nest.,2020-06-26,0.4600648138910136,0.2538034242529134,0.4390698865789065,0,0,0.11676602514381858,1.0,3.843321522984198e-11,0.5011644784318974
{81F5BA0F-97D5-4B62-BA99-1CDBB8CA2B4B},2020-06-25 00:00:00,Found dead in driveway,Negative ID,That looks like the bald faced hornet. ,2020-06-26,0.863532640359274,0.2355165396256169,0.4313154966089937,0,0,0.20337621931118854,1.0,0.8265792531761211,0.01848757929311674
{5A912BE8-9085-40B2-B3A6-AFE034072AC9},2020-06-26 00:00:00,"I am not sure is An Asiankiller bee, but I saw often in my backyard",Negative ID,That looks like a paper wasp.,2020-06-26,0.527466087258565,0.5034907445238773,0.4407398414987969,1,0,0.26557429298491136,1.0,2.742402150791941e-09,0.60511187668782
{5750B38B-3DFE-43C7-9154-690D735F80F8},2020-06-26 00:00:00,This pic is the 3rd one I’ve found in my home of the same type over the last few weeks,Negative ID,"This is a native horntail species, a male.",2020-06-26,0.612886903332213,0.3061615993379459,0.4354373948783681,0,0,0.18764243453747137,1.0,2.4038165474417673e-07,0.2750577392859217
{810DB953-E9E5-4A72-96CF-ABD6D440EBB6},2020-06-26 00:00:00,large stinger but not the right colour,Negative ID,"That is a crane fly. No stingers, harmless to humans.",2020-06-26,0.8064981406961516,0.2893176217082732,0.4346694237809725,0,0,0.23333412397835487,1.0,0.015029707037717534,0.2272548934969745
{7026B8B0-B647-4B66-9604-9F51928C2CFF},2020-06-26 00:00:00,Found alive in my backyard,Negative ID,That is a native elm sawfly. Please don't kill any more. ,2020-06-26,0.7166034170789897,0.3039364074751645,0.4323080872547769,0,0,0.21780186817141506,1.0,6.692982627090214e-05,0.08027201067710682
{2F115B96-4573-4759-B72A-966006431FC3},2020-06-27 00:00:00,Large hornet by itself,Negative ID,That's a Cicada killer. ,2020-06-27,0.1983819930209903,0.6857235614520417,0.4373997670973945,0,0,0.13603520678230754,1.0,3.4220879082942333e-09,0.3972068369339476
{29763884-14B9-40C3-9531-455755D41400},2020-06-27 00:00:00, ,Negative ID,That was a gorgeous female sawfly. Please don't kill them. ,2020-06-27,0.4428530429395109,0.2949178809084509,0.4330195829367101,0,0,0.13060528097757976,1.0,2.2544269920429558e-11,0.12455950857683265
{07AACADA-6EA6-4D5C-A9E3-349C901EB421},2020-06-27 00:00:00,"A very large hornet about 1.25 inches long. It doesn't have the vivid yellow face but has a very big, mean looking stinger.",Negative ID,That is a beautiful sawfly with her ovipositor. She uses it to lay eggs into trees. Please don't kill them. ,2020-06-27,0.8070243378501049,0.2727897069424527,0.4362090323953101,0,0,0.22014793261755702,1.0,0.029183041718099986,0.3230888036742039
{30876E05-DBC6-4EAB-AD62-FDF9CB7DD6A1},2020-06-27 00:00:00,My shoe is a size 12 in photo,Negative ID,That is a native elm sawfly. Please don't kill them. ,2020-06-27,0.5488761034805129,0.3154313887247922,0.4366082487635961,0,0,0.1731327515587109,1.0,7.54841825949452e-09,0.3479382785493881
{2E5998C5-99B7-413D-BE51-10F565DE9CC0},2020-06-27 00:00:00, ,Negative ID,That is a Cicada killer.,2020-06-27,0.5601149455018888,0.5715896049279264,0.4314963713141293,0,0,0.3201558804136517,1.0,4.795279002013893e-09,0.029746239503170808
{E34BBFF2-0741-4EB1-9D16-6932B0721DFC},2020-06-27 00:00:00,It appeared injured and couldn't stay on it's feet but kept rolling trying,Negative ID,"It is really hard to tell what insect that is, but it is not an Asian giant hornet.",2020-06-28,0.4132480480080998,0.3175889178913201,0.4314074479835421,0,0,0.1312430003875927,1.0,6.4235292779652985e-12,0.02421115065214856
{76CFCAFE-E70D-4E91-951C-4BAB109C5ACD},2020-06-28 00:00:00,Specimen was ~2 inches in length,Negative ID,That was a female sawfly. Please don't kill them. ,2020-06-28,0.4958302078059976,0.2991655367863862,0.4364871928870827,0,0,0.1483353102731867,1.0,4.315206469340864e-10,0.3404030790914388
{0CF7C971-9B8F-4E7F-BB77-AE17039BD3E9},2020-06-27 00:00:00,"Vic Meyers golf course, seemed to be struggling maybe dying. Flopping on ground. Approx 1.5""",Negative ID,"That looks a lot like a Seseiid moth, a wasp mimic. Very cool!",2020-06-29,0.5178018951473335,0.6730196299891513,0.4321743092943216,0,0,0.3484908398797398,1.0,2.9836366169448763e-09,0.07194491707255503
{00A16769-A2AF-4728-9CC2-E37DE45FB7F5},2020-06-28 00:00:00,"Gardening, found this huge carapace. Looks like a remnant of a stinger, too.",Negative ID,"It's really hard to tell what that was, but it definitely does not have the colors of an Asian giant hornet.",2020-06-29,0.5122420901063359,0.2500089783193093,0.4330362997355594,0,0,0.12806512159963263,1.0,9.252147888676145e-10,0.12560005627477025
{CBD84AC8-45C4-407F-AB78-C6A5D91003EB},2020-06-29 00:00:00,It’s bigger than our house key,Negative ID,That looks like a ten lined June bug beetle.,2020-06-29,0.4260583374288511,0.27643776723512,0.4366993619453445,0,0,0.11777861551073894,1.0,6.745673442919227e-12,0.3536096760684203
{1379F5DD-7195-4F30-985B-59B48132AEC1},2020-06-29 00:00:00,"I'm not sure if this is one of the murder hornets but just want to be safe than sorry.   This was found near my home here in West Richland, WA",Negative ID,That's a Cicada killer. ,2020-06-29,0.1876055442851811,0.6804042325618938,0.4363909510215558,0,0,0.127647606383715,1.0,2.6470888376619322e-09,0.33441244341279625
{FAC9D333-9500-47D4-9996-7E62B1A5B2AC},2020-06-29 00:00:00,Is this an Asian Hornet?,Negative ID,Thanks for the submission. That is a ten lined June bug beetle.,2020-06-29,0.5392776860135275,0.2942689696272559,0.4362425495426113,0,0,0.1586926890061716,1.0,4.67300029930247e-09,0.3251750996678406
{6C469A11-15D9-4EF0-BAC2-E21F5DA3770E},2020-06-29 00:00:00,"One in long, found in sequim wa.",Negative ID,That is a native sawfly. Note the clubbed antennae. ,2020-06-29,0.6357791893459852,0.1733799338467002,0.4391625325527959,0,0,0.1102313537899156,1.0,5.902451756186451e-06,0.5069312855654233
{F1B78F72-9664-4656-8232-86192848AA1A},2020-06-29 00:00:00, ,Negative ID,That looks like an Ichneumonid wasp! Like a mud dabber.,2020-06-29,0.6046360038577925,0.3189817284695987,0.4339448447052168,0,0,0.1928678376055096,1.0,1.3504461090698373e-07,0.1821530114890298
{98DA60D5-A896-426F-83E1-31C0EBB5F16D},2020-06-29 00:00:00,Found this dead in my house. I’m not even sure if it’s a hornet or moth but thought it would be good to check.,Negative ID,"Yea, that looks like a dead moth.",2020-06-29,0.6149439006334818,0.305303974662922,0.4392102541937228,0,0,0.18774481705812293,1.0,2.712108093650985e-07,0.5099017492322969
{7047334E-DC88-4D5C-AB2E-48D39E6F1949},2020-06-30 00:00:00,Looked like it was dying.,Negative ID,That looks like a ten lined June bug beetle.,2020-06-30,0.4216063547667526,0.2636448333025366,0.4371691179071104,0,0,0.11115433712177059,1.0,4.265784590569458e-12,0.3828499324724547
{30F932BA-EBC3-42E8-B416-422D4BE3A02F},2020-06-30 00:00:00, ,Negative ID,"That looks like a female sawfly. She will lay her eggs using her ovipositor, which is not a stinger. These are harmless to humans. Please don't kill them.",2020-06-30,0.5742022976783038,0.2981118204127939,0.4352802029066076,0,0,0.1711764922460881,1.0,3.160769460558578e-08,0.265273225766066
{B58F670D-5470-4AA8-AD63-77CAC795BA1F},2020-06-30 00:00:00,This thing is alive in a jar and massive. I have NEVER in my life seen something this huge! Was found in the pool,Negative ID,That's a Scoliid wasp.,2020-06-30,0.4818165133772581,0.5538135736573512,0.4397384412467265,0,0,0.26683652512058426,1.0,1.2170394157159285e-09,0.5427790857988453
{9598CDEC-D627-461C-A181-DF43C7FEAABB},2020-06-28 00:00:00,"Caught this in a regular yellowjacket trap, but have not seen this before. (I know it is not AGH). Can you tell me what it is?",Negative ID,That's a bald faced hornet.,2020-06-30,0.4153787030570424,0.289616638777489,0.4383356665202944,0,0,0.1203005837991333,1.0,4.518288965683383e-12,0.45546248735955785
{DEB910D6-2086-4C91-B3F4-9D33CFA353EA},2020-06-30 00:00:00,I don't know what this is..it is over 1 inch . Orange and black in color,Negative ID,That's a June bug beetle.,2020-06-30,0.4490232958023691,0.289997111323351,0.4363836848795711,0,0,0.1302154586995776,1.0,2.9932078903401575e-11,0.33396015781773475
{0794C409-7322-4387-8E21-8CB6505E6316},2020-06-30 00:00:00,Was laying in the middle of the road. Took pictures before and after it was ran over.,Negative ID,That's a ten lined June bug beetle.,2020-06-30,0.4476171472280428,0.3056065049875207,0.4355157972005332,0,0,0.13679471193684664,1.0,3.333986757612323e-11,0.27993794132563915
{4CA4C7FA-02CD-493E-A2F8-48D666AB152D},2020-06-30 00:00:00,It looks like a big hornet. Sorry the photo is a little blurry. My camera is old.,Negative ID,It could be a western Cicada killer. It is definitely not the Asian giant hornet.,2020-06-30,0.6222973580517909,0.324619202152713,0.4401306380390248,1,0,0.20200967187251354,1.0,3.1389860512790716e-07,0.5671916227351126
{C141E3B0-8B74-4451-AFDC-ECE15D774A02},2020-06-30 00:00:00,"Found this unusual wasp and wanted to report it. It appears to be very young, but was an odd color - with everything going on wanted to send it forward. I assume a trained eye will laugh and say ""don't you know your stinging insects"".",Negative ID,That looks like a sawfly. Learn more here:  ,2020-06-30,0.3726562240180919,0.2276903078392432,0.4366405328354745,0,0,0.08485021036488932,1.0,1.014132827187924e-13,0.34994782098487226
{3D40C137-50F7-4ED0-8C9D-BC1C628EAB14},2020-06-29 00:00:00,My app says tarantula wasp. Thought I should report it!,Negative ID,That was a female sawfly. Please don't kill them.,2020-06-30,0.6387508729921171,0.3369546321621606,0.4401107870445117,1,0,0.21523006545231776,1.0,6.025482582843947e-07,0.5659559850494154
{8467BB00-C05F-46A8-B964-7BAAF19600D3},2020-06-30 00:00:00,Found along boardwalk; slowly dying.,Negative ID,"That's a native, elm sawfly. Poor little guy... ",2020-06-30,0.3907656833726877,0.2401796704826691,0.4363949621098378,0,0,0.09385397306838714,1.0,4.218639159392919e-13,0.3346621161351701
{3E913BDB-6932-46BC-B1AF-75EC2FD7C7D2},2020-07-01 00:00:00,one of our golfers at the Lake Chelan Golf Course turned this in this morning.,Negative ID,"No, that's a Western cicada killer. ",2020-07-01,0.5820326828541269,0.5886096356884295,0.440861947667945,1,0,0.3425900454135269,1.0,6.012422805938092e-09,0.6127124522738813
{6B094807-4E29-44BC-A61E-DCA49EB64ACB},2020-07-01 00:00:00, ,Negative ID,That's a Tenthrinid sawfly. Please don't kill them. ,2020-07-01,0.3641257207188905,0.8645857351421858,0.4363506374281505,0,0,0.31481790393192016,1.0,2.2974831979172884e-07,0.33190309834071413
{AB3F2F74-73AC-4BF6-B6A8-F4EEA97AD3C8},2020-07-01 00:00:00,Red color with white dot on back,Negative ID,That's a native elm sawfly. Ok to release! ,2020-07-01,0.4724459668687954,0.2487418642113788,0.4391941469819898,0,0,0.11751709053809148,1.0,7.854240237119471e-11,0.5088991456692539
{8AEE9882-FD21-4E71-A0F0-8D59EC8E3EAC},2020-07-01 00:00:00,Sitting on a leaf at the Billy Frank Jr. Nisqually National Wildlife Refuge,Negative ID,That's an elm sawfly. Note its clubbed antennae. ,2020-07-01,0.3902160832554261,0.240220268100421,0.4311059966528024,0,0,0.09373781213671466,1.0,4.0781598448600763e-13,0.005447122259555688
{381E47D2-8460-4BD4-9A60-DC18DC47DD8C},2020-06-29 00:00:00,"Was big, looked like a murder hornet from what we know from the news.",Negative ID,"No, that's a ten lined June bug beetle.",2020-07-02,0.5370263209433113,0.288287196916663,0.4401734572851704,1,0,0.15481781273521544,1.0,4.1443285787055415e-09,0.56985693374387
{3D4539D0-E0E7-4F34-84BC-E9D5E454BAAF},2020-06-29 00:00:00,Found in swimming pool.,Negative ID,That picture is really hard to identify with that filter.  It could be a sawfly or a fly? It is definitely not an Asian giant hornet.,2020-07-02,0.4791098990839581,0.2885837416950548,0.4351523373750029,0,0,0.13826332736078875,1.0,1.597465000228706e-10,0.25731415502792165
{EB82514B-FCDB-458C-BE06-0EFFAF878366},2020-07-02 00:00:00,I saw this insect floating in my kid’s pool. It’s larger than a quarter and next to a frisbee for scale.,Negative ID,That is a cicada!,2020-07-02,0.6445658935066628,0.1451939967573941,0.4390955540224463,0,0,0.09358709825173324,1.0,1.758777670537968e-05,0.5027621646592719
{B9F8AEB0-4330-427B-9039-A456275ED88B},2020-07-02 00:00:00,Please let me know what this thing is,Negative ID,That's  a bald faced hornet. ,2020-07-02,0.5964567913551915,0.3079404776465889,0.4319508806931962,0,0,0.18367318922546946,1.0,9.783904364294174e-08,0.05803746274171035
{EC973A0B-F285-4B0E-B788-D9956365EDD3},2020-07-02 00:00:00,Hornet is massive with an orange-red color on its lower half. It is approximately 1-1.5 inches long with a massive wingspan,Negative ID,Western cicada killer. Okay to release! ,2020-07-02,0.4991420966345314,0.530877741315103,0.4349082618231886,0,0,0.2649834288566249,1.0,1.5068259025602733e-09,0.24212151821671793
{690A0FF7-FB17-4A3D-913F-F5B829E13C74},2020-07-02 00:00:00,"Dead, found outside home at 4307 King Ave. Bellingham.",Negative ID,That is a ten lined June bug beetle.,2020-07-02,0.814971984189451,0.2728664780785896,0.4378089969865673,0,0,0.22237853505849553,1.0,0.045520348455921573,0.42267960973841573
{0E79AB4C-6BAA-4A7C-84BA-5412BC42EDC3},2020-07-01 00:00:00,Found dead.  See attached photo.  No stinger present but it had been squished.,Negative ID,That's a native elm sawfly. ,2020-07-02,0.5484063197854816,0.3347567656190234,0.4333837776404819,0,0,0.18358272585641966,1.0,7.0308309748725436e-09,0.14722903783463417
{65A06C34-9010-443D-B110-69D8DD7FBEF6},2020-07-02 00:00:00,The person claimed to have seen two.  Captured one - and gave to my husband.  (He's a maintenance guy - keeper of honey bees),Negative ID,Western cicada killer. ,2020-07-02,0.4711363863114827,0.5532345371220968,0.4348634250565452,0,0,0.2606489206024105,1.0,9.945494165697094e-10,0.2393306253708823
{B04C9EDD-16E8-4FA4-9718-54F2DE3ABDDD},2020-07-02 00:00:00,Looks like elm sawfly - found on property - moving sluggish,Negative ID,You are correct!,2020-07-02,0.8408130435800135,0.2589564590549613,0.4395330842448743,0,0,0.21773396849270515,1.0,0.2849957732948879,0.5299965095736296
{9366C47F-09CE-4C8C-BFC5-3F77E0ACC891},2020-07-02 00:00:00,Wacked him with my shoe ...nice shot,Negative ID,That's a western cicada killer. ,2020-07-02,0.5190853629245337,0.5614399402486349,0.4408779605071532,1,0,0.29143525514429114,1.0,2.4523850511046957e-09,0.6137091815595397
{4920C881-02CB-4636-BEBD-8AA49D736271},2020-06-23 00:00:00,Not sure what this was maybe the bald-faced one but have seen it three different times this June.,Negative ID,The coloring does look like a bald faced hornet. It definitely is not an Asian giant hornet.,2020-07-03,0.555303049898814,0.319249516602083,0.4377854367157359,0,0,0.17728023024785874,1.0,1.0434525169327817e-08,0.4212130858065669
{492BFF2E-95F8-450F-8F63-6EC5CDAAAAAD},2020-07-03 00:00:00,Large wasp (approx. 1-1.5 inches) attracted to the parsley in our garden.  It flew away a couple of times but kept coming back.  We only spotted one and caught it in a container for identification.,Negative ID,Western cicada killer. ,2020-07-03,0.1783357536924327,0.6906183069231968,0.4315908736561615,0,0,0.12316193627894012,1.0,4.408507440232032e-09,0.03562859744369575
{6D9576D7-9133-471F-B7BB-670F436D48AB},2020-07-03 00:00:00,not sure if this is one or not.,Negative ID,Western cicada killer. ,2020-07-03,0.5011527807031486,0.5550413913532292,0.4368241426818437,0,0,0.27816053668201535,1.0,1.747576599926819e-09,0.3613767317877478
{E0734B9B-D022-492D-B226-8B7B6535EAFE},2020-07-03 00:00:00,"Found this on our driveway this evening, looked almost dead when I saw it. Sent my husband out for pictures and to kill it. Forgot to put a coin down for size but it was about 2 inches.",Negative ID,That is a ten lined June bug beetle.,2020-07-03,0.8512847610988555,0.2704627607941502,0.4375986182060749,0,0,0.23024082670878507,1.0,0.3076805305930809,0.4095844497314173
{8D074A20-E5C1-42FB-86EF-48CD62C1225B},2020-07-03 00:00:00,scared the hell out of me,Negative ID,"Western cicada killer. Harmless to humans, deadly to cicadas! ",2020-07-03,0.2377088252574627,0.7208574164821144,0.4362232875933206,0,0,0.17135416965009295,1.0,1.4684695511424262e-08,0.32397612747388316
{2D4A6FC9-BC15-4B33-9C28-2203D55BB4F1},2020-07-03 00:00:00,I noticed 20+ hornets in my yellow jacket traps. They are much larger than the few yellow jackets I also caught in the traps. These large hornets match the above description exactly except that they have yellow legs.,Negative ID,That's a yellow jacket.,2020-07-03,0.7702917856830531,0.8626533145612746,0.4378166343783267,0,0,0.6644947620988088,1.0,6.824217476227657e-12,0.4231550040100789
{55CC36EA-368B-443B-941D-766C06CC19B5},2020-07-03 00:00:00,The head is missing. Crawled out from a log in a wood pile. Husband panicked and squished it so fast he didn’t see the head very well.,Negative ID,That is a female sawfly. She uses her ovipositor to lay eggs in wood. Please don't kill them. Learn about them here:  ,2020-07-03,0.661234223015459,0.2510081741741897,0.4333711017679559,0,0,0.16597519502059932,1.0,8.935136355858074e-06,0.14644002014678587
{EDF2E1AA-F473-40A2-BC68-FE678EBBEE51},2020-07-04 00:00:00,We’ve seen 3 that look just like this one,Negative ID,That's a western cicada killer.,2020-07-04,0.4773246225040426,0.6870921696043581,0.4319056999108028,0,0,0.3279660104818839,1.0,3.135522775402075e-09,0.05522515641833384
{FD48719A-0D8F-44C9-B23B-A21F3918F1D4},2020-07-04 00:00:00,Hard to see head in photo. Color is brown/orange.,Negative ID,That's a native elm sawfly. ,2020-07-04,0.5093736258457393,0.3445672059730537,0.43714545602724,0,0,0.17551344705403005,1.0,1.0447915883038578e-09,0.38137708382182506
{D13FCFE9-2054-48BF-B2E7-05853E6A130C},2020-07-03 00:00:00,While cleaning gutters at my parents home,Negative ID,That's a western cicada killer.,2020-07-04,0.4691040237084335,0.6613387064453917,0.4362062608981225,0,0,0.3102366482276638,1.0,2.5049349112943136e-09,0.32291629008207207
{75A21B42-8E47-4840-99E4-7B06C809BA97},2020-05-24 00:00:00, ,Negative ID,That's a native elm sawfly. Learn more here:  t,2020-07-04,0.427732511519802,0.2721415763846759,0.4343336098778303,0,0,0.11640379995597547,1.0,6.9753821634305274e-12,0.20635194509158417
{8D12C2CF-D1DD-4CEF-B270-3BC7A1411AE5},2020-07-04 00:00:00,Found on ground next to my shop,Negative ID,Western cicada killer. ,2020-07-04,0.2001951068098927,0.6506174221033215,0.4407173271550864,1,0,0.1302504243103515,1.0,6.523483722072148e-10,0.6037104571499182
{096E530A-DF58-4A49-8756-71A3A2E692C7},2020-07-04 00:00:00,"Suspect murder hornet found in Lilliwaup, WA along Eagle Creek",Negative ID,"No, that's an elm sawfly. ",2020-07-04,0.4919682261662373,0.1925308190569375,0.4370422915404771,0,0,0.09471904553377435,1.0,1.915224729444396e-10,0.3749555452139958
{0DA6C32D-152F-4E60-B67C-059C6E59D838},2020-07-04 00:00:00,"It seems longer and larger than a yellow jacket, but it has the dots on it’s back like a Yellowjacket unlike the black lines of a Asian giant hornet.",Negative ID,"No, that's a yellow jacket.",2020-07-04,0.7813234498924088,0.2825646243809504,0.4385502677311359,0,0,0.22077436713887683,1.0,0.0047029247931223515,0.46882047520932174
{7D30F175-F7AA-4C93-9E94-02F2E25D09E3},2020-07-04 00:00:00,If hornet would like to set up traps,Negative ID,"No, that's an ten lined June bug beetle.",2020-07-04,0.6136284077485975,0.286374164300641,0.4379921194727485,0,0,0.17572732246013759,1.0,3.152615498609744e-07,0.4340781844987125
{9D928E9D-4995-41D1-A050-6F43AC2D59A5},2020-07-04 00:00:00, ,Negative ID,That is a gorgeous female sawfly. Please let her go! Learn more here:  ,2020-07-04,0.6030576587429175,0.3033885998766454,0.438745581581686,0,0,0.18296081873090156,1.0,1.4584551724832326e-07,0.4809779091413443
{492FBEF0-C94F-45B2-8709-836C591C53C3},2020-07-04 00:00:00,Asian Hornet?  Or Elm Sawfly,Negative ID,Thanks for the submission. Neither. Ten lined June bug beetle.,2020-07-04,0.4259662036575145,0.2721090462422467,0.4357320262801517,0,0,0.11590925740867687,1.0,6.2869208535386776e-12,0.2933972568951216
{79C11696-B450-4F42-A86C-0BE5CADFBC26},2020-07-04 00:00:00, ,Negative ID,That's a western cicada killer.,2020-07-04,0.4544389878587884,0.6515510371910622,0.4365752657292864,0,0,0.2960901938794501,1.0,2.1489882692688038e-09,0.3458852287561009
{189992BF-C7FB-4CB4-9179-5046D8283CBE},2020-07-04 00:00:00,Killed on a stump in back yard.,Negative ID,That's a female sawfly. Please don't kill them. Learn more here:  ,2020-07-04,0.3640801465271853,0.2540215063277644,0.4409304381370633,1,0,0.09248418724486877,1.0,1.0893733410690512e-13,0.6169756847631988
{A118F200-BB4F-462D-B767-8A35089A6E4C},2020-07-05 00:00:00, ,Negative ID,Western cicada killer. ,2020-07-05,0.5794354466209205,0.5910163457459687,0.4397422012801979,0,0,0.34245582025757976,1.0,5.711022149397267e-09,0.5430131314560382
{E51E5C1B-56EA-4B5B-8133-C5B2BD11BA30},2020-07-05 00:00:00,Accidentally flew into the car window. Found it under husband bottom on seat. r,Negative ID,"That is really hard to identify, but it definitely is not the Asian giant hornet.",2020-07-05,0.4797363594596626,0.5566358888145767,0.4398460395939268,0,0,0.26703847484449855,1.0,1.1958951588482953e-09,0.5494766128487633
{4AEDBAFC-4CCA-477F-A9A6-D6C392AA3802},2020-07-05 00:00:00,The stinger seems longer than the photos we looked at but have seen a hornet or wasp this big!,Negative ID,That is a female sawfly. She uses her long oviopositor to lay eggs inside of wood. Please don't kill them.,2020-07-05,0.8508460171235785,0.2336593287340043,0.4348960642730021,0,0,0.1988081092170965,1.0,0.6978310389508549,0.2413622740048647
{00FABFBB-3504-4E46-8F2A-405559F2C74D},2020-07-05 00:00:00,On our back door. It was still and didn’t move when we got a picture.,Negative ID,That's an elm sawfly. ,2020-07-05,0.5917217560105578,0.3121588563963371,0.4374044588546808,0,0,0.18471118666108813,1.0,7.326243547921019e-08,0.3974988783282123
{2804EAEF-BDA4-409D-B02C-4112A722B84E},2020-07-05 00:00:00, ,Negative ID,Western cicada killer. ,2020-07-05,0.1959889784360166,0.6987080328632537,0.4319755839238836,0,0,0.1369390735859078,1.0,6.370362628162201e-09,0.05957513093136231
{0E818BD0-9B13-48A0-A951-CEBCCEDB7F6B},2020-07-05 00:00:00,I saw the hornet on the walking path right by gate 9.,Negative ID,"That is a ten lined June bug beetle. Note it's elytra, or hard wing coverings.",2020-07-05,0.8053274998367956,0.26830848464187,0.4360537892122936,0,0,0.21607620112163645,1.0,0.031401185265906226,0.31342559374001355
{249263FD-97E4-41EE-B764-0C4ECB1BB603},2020-07-04 00:00:00,Very large looks like pictures of,Negative ID,That's a ten lined June bug beetle.,2020-07-05,0.8370678304098113,0.2788986074496628,0.4382972063940248,0,0,0.2334570522422069,1.0,0.11774530902648783,0.4530685125194596
{545B542C-5030-471B-87A6-206319DD6B10},2020-07-05 00:00:00,"Unidentified, huge insect in our house. We got him outside safely. He has a stinger (or think tail-like protuberance) approximately 3 inches. (Not visible in photo.)",Negative ID,That is either a mud dauber or sawfly. Very cool! Check this out:  ,2020-07-05,0.5149373724384542,0.2959468743737941,0.439452240510414,0,0,0.1523941058714148,1.0,1.218022117436754e-09,0.5249643402842965
{79BCB5BD-E743-491B-9F00-0F8D5CCCA170},2020-07-05 00:00:00, ,Negative ID,That looks like a sawfly. Check out this great site for more information:  ,2020-07-05,0.5315372174862016,0.2863845739462182,0.4373556380697079,0,0,0.15222405956634416,1.0,3.043313687672826e-09,0.39445999774628593
